run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.023387,200,6.389514
1,200,0.02485,200,6.211629
2,200,0.027179,200,6.177988
3,200,0.026674,200,6.296716
4,200,0.025459,200,6.362594
5,200,0.017546,200,6.254942
6,200,0.018517,200,6.807578
