run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.021931,400,6.027881
1,200,0.018636,400,6.02743
2,200,0.019158,400,6.023901
3,200,0.021892,400,6.023779
4,200,0.019021,400,6.022141
5,200,0.021986,400,6.025642
6,200,0.020277,400,6.0235
