run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.025365,200,9.042501
1,200,0.033741,200,7.839213
2,200,0.03024,200,7.828427
3,200,0.021724,200,6.821077
4,200,0.023302,200,8.048698
5,200,0.023292,200,7.743114
6,200,0.028692,200,7.832121
