run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.02162,400,6.026133
1,200,0.02228,400,6.022438
2,200,0.020334,400,6.02395
3,200,0.019478,400,6.026991
4,200,0.021646,400,6.024101
5,200,0.016112,400,6.023271
6,200,0.017638,400,6.02651
