run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.02471,408,30.003243
1,200,0.025681,408,30.002529
2,200,0.02663,408,30.004189
3,200,0.023985,408,30.002763
4,200,0.025346,408,30.003172
5,200,0.020701,408,30.002712
6,200,0.035657,408,30.002334
