run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.020733,400,6.026612
1,200,0.022083,400,6.021325
2,200,0.019805,400,6.023468
3,200,0.020539,400,6.023914
4,200,0.024736,400,6.02266
5,200,0.017613,400,6.02492
6,200,0.017175,400,6.023168
