run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.024539,200,6.192786
1,200,0.018517,200,6.176706
2,200,0.020757,200,6.125873
3,200,0.025727,200,6.288265
4,200,0.018289,200,6.145402
5,200,0.019449,200,6.237143
6,200,0.019011,200,6.109811
