run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.024361,200,9.321009
1,200,0.018824,200,6.187818
2,200,0.022054,200,6.289138
3,200,0.020186,200,6.08264
4,200,0.021649,200,6.258611
5,200,0.018004,200,6.616063
6,200,0.020788,408,30.002988
