run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.021325,400,6.028046
1,200,0.018954,400,6.024311
2,200,0.023611,400,6.022372
3,200,0.020028,400,6.025259
4,200,0.025704,400,6.025671
5,200,0.028727,400,6.02674
6,200,0.016245,400,6.025472
