run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.025484,408,30.002582
1,200,0.023217,408,30.003027
2,200,0.023355,408,30.002779
3,200,0.027766,408,30.003697
4,200,0.023438,408,29.998569
5,200,0.026158,408,30.006999
6,200,0.023165,408,30.003823
