run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.028744,400,6.02817
1,200,0.03776,400,6.028034
2,200,0.022112,400,6.029724
3,200,0.025632,400,6.037313
4,200,0.024304,400,6.024081
5,200,0.020637,400,6.029408
6,200,0.020565,400,6.025568
