run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.022044,400,6.029315
1,200,0.01919,400,6.02033
2,200,0.019811,400,6.02569
3,200,0.020067,400,6.024546
4,200,0.02238,400,6.024506
5,200,0.019933,400,6.022634
6,200,0.025588,400,6.023773
