run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.027169,408,30.002402
1,200,0.0204,408,30.003953
2,200,0.025062,408,30.003057
3,200,0.026107,408,30.003093
4,200,0.029897,408,30.004226
5,200,0.025723,408,30.002611
6,200,0.0217,408,30.002497
