run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.024011,200,7.784145
1,200,0.03382,200,7.981148
2,200,0.01966,200,7.728398
3,200,0.023785,200,7.794446
4,200,0.025499,200,7.744347
5,200,0.019823,200,7.968884
6,200,0.034769,200,8.790372
