run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.023994,400,6.02405
1,200,0.016748,400,6.024196
2,200,0.01896,400,6.024922
3,200,0.020398,400,6.023505
4,200,0.022976,400,6.02598
5,200,0.026369,400,6.023433
6,200,0.021417,400,6.021733
