run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.037024,408,30.004554
1,200,0.022911,408,30.003613
2,200,0.027936,408,30.002015
3,200,0.025667,408,30.002933
4,200,0.023402,408,30.00273
5,200,0.027295,408,30.004061
6,200,0.025204,408,30.002389
