run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.020471,400,6.029568
1,200,0.021158,400,6.02221
2,200,0.023969,400,6.025082
3,200,0.030018,400,6.024203
4,200,0.019954,400,6.024388
5,200,0.025023,400,6.027052
6,200,0.01871,400,6.024856
