run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.023202,200,7.023751
1,200,0.028554,200,6.280877
2,200,0.020481,408,30.002114
3,200,0.021523,400,6.026495
4,200,0.024149,400,6.024569
5,200,0.029064,400,6.024434
6,200,0.021814,400,6.028552
