run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.027358,200,7.763789
1,200,0.028125,200,7.809705
2,200,0.041648,200,7.712618
3,200,0.02617,200,7.866586
4,200,0.027179,200,8.131166
5,200,0.022296,200,7.794778
6,200,0.026007,200,7.982158
