run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.023046,400,6.027524
1,200,0.019878,400,6.024465
2,200,0.021168,400,6.02256
3,200,0.018122,400,6.022218
4,200,0.023747,400,6.023819
5,200,0.018129,400,6.024521
6,200,0.020099,400,6.028592
