run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.025716,200,6.186836
1,200,0.021131,200,6.182796
2,200,0.027245,200,6.276083
3,200,0.019597,200,6.199404
4,200,0.057432,200,14.302367
5,200,0.021679,200,12.650214
6,200,0.034124,200,6.132751
