run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.032109,408,30.004686
1,200,0.022227,408,30.003349
2,200,0.028521,408,30.002515
3,200,0.022465,408,30.003143
4,200,0.024987,408,30.003578
5,200,0.023899,408,30.002542
6,200,0.024467,408,30.002825
