run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.026193,400,6.023407
1,200,0.018437,400,6.023839
2,200,0.021778,400,6.033139
3,200,0.019076,400,6.026122
4,200,0.02065,400,6.02562
5,200,0.022677,400,6.025269
6,200,0.019952,400,6.025997
