run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.021873,400,6.026286
1,200,0.020146,400,6.02223
2,200,0.017256,400,6.024392
3,200,0.021014,400,6.025729
4,200,0.017775,400,6.027166
5,200,0.021219,400,6.024292
6,200,0.017109,400,6.0286
