run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.022186,400,6.027639
1,200,0.029744,400,6.027035
2,200,0.026819,400,6.027539
3,200,0.022088,400,6.025853
4,200,0.020532,400,6.021046
5,200,0.020509,400,6.025929
6,200,0.023176,400,6.023272
