run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.031713,200,10.806231
1,200,0.044531,200,15.402891
2,200,0.025848,200,7.297196
3,200,0.029653,200,10.243434
4,200,0.025003,408,30.002878
5,200,0.026761,200,7.856432
6,200,0.024312,200,7.693818
