run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.024949,200,6.794487
1,200,0.023478,200,7.955953
2,200,0.023614,200,7.792163
3,200,0.035414,200,7.759078
4,200,0.020654,200,7.900554
5,200,0.023349,200,7.881579
6,200,0.026897,200,8.997101
