run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.020895,400,6.023849
1,200,0.024717,400,6.023683
2,200,0.02028,400,6.023223
3,200,0.018749,400,6.024595
4,200,0.019781,400,6.023605
5,200,0.017152,400,6.023428
6,200,0.019544,400,6.020627
