run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.024174,200,10.411092
1,200,0.024312,200,8.877635
2,200,0.01907,200,7.97041
3,200,0.024266,200,7.798841
4,200,0.024863,200,7.860806
5,200,0.025244,200,8.109438
6,200,0.026166,200,7.813792
