run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.026086,400,6.024438
1,200,0.020082,400,6.024404
2,200,0.016024,400,6.023605
3,200,0.022152,400,6.025154
4,200,0.018822,400,6.023877
5,200,0.016699,400,6.025532
6,200,0.022015,400,6.026031
