run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.024092,200,7.888589
1,200,0.022281,408,30.002053
2,200,0.023889,200,8.021703
3,200,0.029365,200,15.978638
4,200,0.021775,200,7.959907
5,200,0.0355,200,8.17936
6,200,0.030121,200,6.916536
