run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.034887,200,6.321619
1,200,0.0348,200,12.087819
2,200,0.044094,200,6.179031
3,200,0.021707,200,6.225986
4,200,0.020967,200,6.284532
5,200,0.019645,200,6.096563
6,200,0.022948,200,11.676422
