run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.023286,400,6.023878
1,200,0.020459,400,6.024665
2,200,0.016624,400,6.024556
3,200,0.018533,400,6.024073
4,200,0.019767,400,6.026836
5,200,0.022806,400,6.024025
6,200,0.022552,400,6.023902
