run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.026073,200,20.524112
1,200,0.03625,200,7.722857
2,200,0.02431,200,7.806869
3,200,0.02229,200,7.812822
4,200,0.022724,200,7.737823
5,200,0.025907,200,7.921086
6,200,0.022368,200,7.804488
