run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.024928,408,30.002598
1,200,0.020088,408,30.003129
2,200,0.027582,408,30.003399
3,200,0.022511,408,30.003224
4,200,0.026756,408,30.002985
5,200,0.020877,408,30.002048
6,200,0.034626,408,30.003093
