run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.029251,200,6.374362
1,200,0.018111,200,7.146641
2,200,0.023373,200,6.194243
3,200,0.019715,200,6.159992
4,200,0.023855,200,6.281647
5,200,0.020946,200,9.333278
6,200,0.026765,200,8.422352
