run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.023861,200,7.804359
1,200,0.020636,200,7.692459
2,200,0.032641,408,30.002903
3,200,0.029596,200,7.023276
4,200,0.035707,200,7.946712
5,200,0.025837,200,8.020907
6,200,0.02304,200,7.943346
