run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.028689,408,30.003965
1,200,0.027701,408,30.001844
2,200,0.026163,408,30.003335
3,200,0.021949,408,30.002064
4,200,0.026617,408,30.002944
5,200,0.026134,408,30.002808
6,200,0.025013,408,30.003012
