run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.031067,200,8.02798
1,200,0.027769,200,7.813255
2,200,0.021431,200,6.764744
3,200,0.021868,200,7.899673
4,200,0.023118,200,8.981866
5,200,0.045042,200,7.959255
6,200,0.025217,200,7.841106
