run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.021473,400,6.02634
1,200,0.017931,400,6.022013
2,200,0.019589,400,6.024917
3,200,0.035278,400,6.029127
4,200,0.018513,400,6.023507
5,200,0.020236,400,6.022262
6,200,0.018928,400,6.022397
