run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.02323,200,6.865553
1,200,0.022399,200,7.818606
2,200,0.021357,200,8.94206
3,200,0.022896,200,7.729779
4,200,0.021569,200,7.930485
5,200,0.02655,200,8.084465
6,200,0.020828,200,8.243139
