run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.02933,400,6.025682
1,200,0.023945,400,6.023923
2,200,0.020187,400,6.025448
3,200,0.020359,400,6.026474
4,200,0.020457,400,6.023812
5,200,0.019218,400,6.026788
6,200,0.021843,400,6.022307
