run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.037145,408,30.004728
1,200,0.025424,408,30.001541
2,200,0.024516,408,30.003245
3,200,0.028704,408,30.002829
4,200,0.027668,408,30.003851
5,200,0.035308,408,30.004651
6,200,0.028636,408,30.002857
