run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.023463,200,13.960343
1,200,0.023789,200,10.128403
2,200,0.023845,200,8.701193
3,200,0.023567,200,7.779938
4,200,0.021432,200,13.848077
5,200,0.023914,200,7.778063
6,200,0.032452,200,7.725532
