run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.029894,408,30.002945
1,200,0.023308,408,30.003605
2,200,0.025549,408,30.001631
3,200,0.021757,408,30.003049
4,200,0.021877,408,30.002411
5,200,0.033882,408,30.003281
6,200,0.027638,408,30.004049
