run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.023482,400,6.024951
1,200,0.017096,400,6.027133
2,200,0.020416,400,6.023977
3,200,0.023937,400,6.024248
4,200,0.02072,400,6.020443
5,200,0.020498,400,6.024225
6,200,0.018841,400,6.022936
