run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.02477,408,30.002969
1,200,0.034928,200,7.852997
2,200,0.023311,200,7.808565
3,200,0.024554,200,6.900084
4,200,0.02463,200,9.084599
5,200,0.023974,200,7.802328
6,200,0.024541,200,7.988307
