run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.024064,408,30.002614
1,200,0.024145,408,30.002515
2,200,0.026254,408,30.002645
3,200,0.023401,408,30.0025
4,200,0.021023,408,30.002295
5,200,0.026399,408,30.003071
6,200,0.026937,408,30.002772
