run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.036441,200,7.79812
1,200,0.02025,200,7.653555
2,200,0.024843,200,7.723092
3,200,0.021679,200,6.891785
4,200,0.03041,200,7.681367
5,200,0.025953,200,7.964581
6,200,0.022667,200,9.698419
