run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.025265,400,6.02541
1,200,0.019236,400,6.024687
2,200,0.018449,400,6.024496
3,200,0.023675,400,6.025699
4,200,0.018809,400,6.024046
5,200,0.019509,400,6.026448
6,200,0.018109,400,6.026353
