run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.026441,200,7.058434
1,200,0.023712,200,11.563572
2,200,0.024797,200,7.736338
3,200,0.022405,408,30.004044
4,200,0.023711,200,7.735822
5,200,0.022418,200,7.798949
6,200,0.026655,200,7.899821
