run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.026236,408,30.003129
1,200,0.023389,408,30.002908
2,200,0.023132,408,30.002319
3,200,0.022522,408,30.00269
4,200,0.027845,408,30.003964
5,200,0.024221,408,30.003293
6,200,0.025536,408,30.006033
