run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.026352,408,30.004943
1,200,0.064296,200,7.010757
2,200,0.038122,200,8.009994
3,200,0.0248,200,8.086525
4,200,0.024291,200,8.175394
5,200,0.025508,200,8.240869
6,200,0.028652,200,7.966751
