run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.03133,200,7.924756
1,200,0.024785,200,7.784028
2,200,0.040908,200,7.771615
3,200,0.025496,200,7.854789
4,200,0.023066,200,7.836628
5,200,0.029857,200,7.026722
6,200,0.032781,200,10.349051
