run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.024471,200,8.002791
1,200,0.02211,200,6.84626
2,200,0.024195,200,7.757891
3,200,0.024873,200,7.778974
4,200,0.02852,200,7.834287
5,200,0.021099,200,8.81541
6,200,0.02896,200,7.864739
