run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.025107,400,6.026777
1,200,0.021477,400,6.025894
2,200,0.018525,400,6.024028
3,200,0.019978,400,6.023925
4,200,0.019089,400,6.025429
5,200,0.018453,400,6.02433
6,200,0.027212,400,6.02504
