run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.022154,200,7.936932
1,200,0.02993,200,7.677241
2,200,0.023627,500,0.039301
3,200,0.024483,408,30.002265
4,200,0.021373,200,7.735276
5,200,0.025192,200,8.034791
6,200,0.035246,408,30.001334
