run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.02215,200,6.468704
1,200,0.021426,200,6.354347
2,200,0.020234,200,6.27668
3,200,0.02659,200,6.265267
4,200,0.02269,200,6.292596
5,200,0.022044,408,30.003047
6,200,0.024232,408,30.003446
