run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.024087,408,30.003304
1,200,0.022876,408,30.003253
2,200,0.031637,408,30.004067
3,200,0.025643,408,30.002818
4,200,0.021491,408,30.003351
5,200,0.025156,408,30.003716
6,200,0.021531,408,30.00441
