run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.024546,408,30.004315
1,200,0.024042,408,30.002347
2,200,0.022431,408,30.003209
3,200,0.020583,408,30.001742
4,200,0.02288,408,30.002462
5,200,0.020674,408,30.002722
6,200,0.025231,408,30.0033
