run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.034777,400,6.039378
1,200,0.018362,400,6.023813
2,200,0.023309,400,6.02481
3,200,0.022999,400,6.025896
4,200,0.021725,400,6.027519
5,200,0.018501,400,6.025712
6,200,0.020467,400,6.028648
