run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.019161,400,6.028395
1,200,0.018449,400,6.019326
2,200,0.024262,400,6.0239
3,200,0.018655,400,6.02073
4,200,0.022369,400,6.024084
5,200,0.021301,400,6.024086
6,200,0.020906,400,6.023916
