run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.038035,400,6.032074
1,200,0.019994,400,6.025779
2,200,0.020218,400,6.024917
3,200,0.024759,400,6.023919
4,200,0.024783,400,6.041431
5,200,0.017505,400,6.023519
6,200,0.0178,400,6.02556
