run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.026942,400,6.027012
1,200,0.016758,400,6.023997
2,200,0.018135,400,6.022016
3,200,0.021415,400,6.024479
4,200,0.021446,400,6.024764
5,200,0.016805,400,6.023264
6,200,0.023357,400,6.026442
